#       Em_x_ZFC[n.u.]         Em_y_ZFC[n.u.]         Em_z_ZFC[n.u.]         En_x_ZFC[n.u.]         En_y_ZFC[n.u.]         En_z_ZFC[n.u.]
-9.339311935097730e-01 -3.569506299226438e-01  1.894131957490637e-02  5.160272586627314e-01  3.284554645280290e-01 -7.910959967909731e-01
 6.967304938646695e-01  6.380896347729494e-01 -3.277319589457485e-01 -1.265192551359695e-01 -9.121257411257315e-01 -3.898967946209285e-01
 7.047971102516722e-02 -4.705436387275047e-02 -9.964027785862200e-01  1.291095696026225e-01  2.284396674375637e-01 -9.649590858570330e-01
 1.594078376846433e-01  1.460242951689015e-01 -9.763534434338479e-01  6.922645092624725e-01  5.629483227908713e-01  4.515075138716221e-01
 5.398187993890475e-02  9.129276852814395e-01 -4.045355337729117e-01 -3.402346392804696e-02 -3.970612437866665e-01 -9.171612576776901e-01
-5.605543888158102e-01 -1.439386769518291e-01  8.155123754160266e-01 -6.868326843790685e-01 -2.462311483199474e-01  6.838355688801826e-01
-3.747427600765221e-01  7.764450274631197e-02 -9.238718498598754e-01 -8.043775103835357e-01 -2.989977761372600e-01  5.133976535339422e-01
 3.722501685123766e-01  7.151168676206692e-01 -5.916398209104164e-01  8.557768588576991e-01  2.371922095326119e-01  4.597671406056412e-01
-7.754330854216389e-01  6.239301659984646e-01  9.702926357860205e-02  7.681242429109044e-01  5.081328121510396e-01 -3.895974751817911e-01
 8.011034459980033e-02  6.951611129252880e-01 -7.143762032462840e-01 -3.044382908516067e-02 -1.936271499562090e-01  9.806027228549130e-01
 2.062926313517930e-02 -1.147100777050252e-01  9.931847922594298e-01  1.622815410361062e-01 -4.521048323635667e-01 -8.770780592355836e-01
-7.408397661241714e-01  5.590356421691907e-01 -3.723380073448905e-01  5.283436331606259e-01  8.411435629533204e-01 -1.154578355973441e-01
-7.237115084178475e-01  6.269132047249815e-01  2.884813448474916e-01 -8.503266171465172e-02 -6.016830084285176e-01  7.941958220805055e-01
 2.980179141131311e-01  3.615814917203228e-01 -8.834274999755014e-01  8.637245009718706e-01 -2.341502084473767e-01 -4.462663625066796e-01
-4.798588599825337e-01  5.815626943297018e-01 -6.569020528665144e-01  3.194353091107452e-01  2.578304354650883e-01 -9.118577464940492e-01
-7.051182545595440e-01  5.522073496980991e-01 -4.448317547413890e-01 -9.093007179456432e-01  3.905067095139825e-01  1.437939990684587e-01
-2.377546867860908e-01  3.176111955035197e-01  9.179301920092142e-01  5.069309463409697e-01 -4.996391956120731e-02 -8.605374032451640e-01
 3.613060411203059e-01  9.308318375321016e-01 -5.486378483647410e-02 -1.968681310427413e-01 -2.725665352841354e-01 -9.417804536211931e-01
-7.981992571962458e-02 -7.146823536967074e-01  6.948797829643975e-01  1.466231125608696e-01  9.390604172919460e-01 -3.109134856168815e-01
-1.951190182272920e-02 -4.669110871711082e-03 -9.997987222891055e-01  3.010133660900409e-01  4.141839915681835e-01 -8.589776333315030e-01
 5.695522153025141e-01  3.659498053727233e-01  7.359966127582821e-01 -2.930278517251296e-01 -4.342897525144254e-01  8.517787793636999e-01
 2.098500736892299e-01  4.679474772870449e-01 -8.584801133825497e-01 -9.368669525751634e-01  2.693735315685870e-01  2.229758140758635e-01
-5.660755354742554e-01 -6.128933434347557e-01  5.512896132804441e-01  7.310829401892006e-02  3.599646453328874e-01 -9.300971086160905e-01
 6.314561670877805e-01  4.581915792047935e-01 -6.255586189899606e-01  4.153582111352433e-01  2.541543351554686e-02  9.093028165477920e-01
 9.384421539590869e-01  6.674973263718893e-02  3.389259459904084e-01 -6.121070748652044e-01 -6.988691551061745e-01  3.700092335890347e-01
 3.184846828945621e-01  5.943746628334561e-01 -7.384350119971058e-01 -5.773170537039752e-01 -4.068596013031656e-02 -8.155057768960534e-01
-7.441804294028839e-02 -1.545501326331692e-01  9.851782637614409e-01 -3.810912898193922e-01  2.492489430957458e-01 -8.903057863394159e-01
 1.467301064283037e-01  2.863856522104482e-02  9.887619068560533e-01 -4.030954893434370e-02  7.965011899109643e-01  6.032917989954180e-01
 5.860347534668019e-02  1.284227549822362e-01  9.899864790390137e-01  9.020506604772988e-01 -3.304904534974312e-02 -4.303630636264451e-01
-5.507896743888410e-02  1.519770943297766e-02  9.983663340547182e-01 -6.456556604216207e-01  4.429601611845834e-01  6.220249703740588e-01
-1.702652465201538e-03  4.460577701918899e-01 -8.950025511840857e-01 -1.501784253175722e-01 -1.464655342882946e-01 -9.777496038530411e-01
 2.204777851173220e-01 -1.578072472934987e-01  9.625416453179616e-01 -6.870991727155976e-01  6.813766851025025e-01  2.522311238770236e-01
 1.928776747521796e-01  3.632246359960714e-01  9.115185496673746e-01 -1.141070449241840e-02  5.018187606675371e-02 -9.986749096364681e-01
 2.526963965444154e-01  3.498148178769751e-02  9.669130400948187e-01  2.336452544096515e-01 -3.889344659537731e-01  8.911452610462015e-01
 7.243858385174967e-01  1.664714420433966e-01 -6.689935843782773e-01  1.413519689418139e-01 -3.622461965906935e-02  9.892964155433033e-01
-8.491850212671516e-02  7.552104780588013e-02  9.935217256481396e-01  1.389156706809566e-02  9.217509357647116e-02  9.956459091908937e-01
 4.625053431607040e-01  9.862461242332575e-02  8.811140637693556e-01 -4.500854437195351e-01 -7.653650199005367e-01  4.600429106772977e-01
-7.271310959579118e-02 -1.609277415863127e-01  9.842840370954105e-01  4.038524797360667e-01 -7.523737445142077e-01  5.204199488650485e-01
 1.399948165881897e-01 -2.617213948372543e-02  9.898062792502801e-01 -3.113911158540281e-02 -2.871615715185049e-01 -9.573758862498546e-01
-2.546542769044400e-01  7.387427005501126e-01  6.240275808313310e-01  2.318712075193369e-01  6.703021720838999e-01  7.049331466338710e-01
 1.235461295149126e-01 -7.095329539250412e-01 -6.937574080154314e-01 -7.413125795944828e-02  4.222804124638317e-02 -9.963540280070350e-01
 1.189716276305714e-01  3.455388449349843e-01  9.308322396973203e-01 -6.127382876483871e-01  7.886332762059672e-01  5.108176299194279e-02
 5.838865596223883e-01 -3.688688600610175e-01  7.231958583742143e-01  3.151209153597456e-01  3.517440092010502e-01 -8.814618316716881e-01
-2.094146014325035e-01  8.900222831679669e-01  4.049763698925470e-01 -7.219272837073085e-02 -1.595168303131297e-01 -9.845519746652495e-01
-7.682428282944180e-01 -2.635671815642502e-01 -5.833826339345995e-01  6.514158954640660e-01 -2.699414657348875e-01 -7.090761145417673e-01
 1.862609016490689e-01 -8.837230810637310e-01  4.293488005248205e-01  9.969775063080626e-02 -1.238617385760573e-01  9.872783944947210e-01
-2.828647996107770e-01  9.387353937032433e-01  1.968841429622297e-01  2.722716060209989e-01  8.568037721277252e-01 -4.378989251213655e-01
 7.885250491068881e-01  6.076700731362419e-01 -9.468542203303651e-02 -2.522534075399696e-01  7.722138046425396e-01  5.831415422553666e-01
-3.124303838689297e-01 -8.916185017403282e-03  9.498988140219192e-01 -1.688429341034976e-01 -1.415001731060039e-01  9.754331164227985e-01
-9.743522601225798e-01 -2.132671514933103e-01 -7.179690305263911e-02  6.878298324934831e-01  5.779306628877826e-01 -4.391881947708466e-01
-7.123513301040954e-02 -4.168445426457159e-02  9.965881607252085e-01 -2.314838864917489e-02 -6.373073220599566e-02 -9.976986247737513e-01
 2.994455174899398e-01 -4.417192182936780e-02  9.530903542566582e-01 -1.025159651541644e-01  7.202344850262500e-01 -6.861142495732636e-01
-9.777155862804660e-02  8.700005250332511e-02  9.913988668481829e-01 -8.193649649491216e-01 -2.243962357926327e-01 -5.275295096731765e-01
 2.656798712662344e-01  4.853045267728105e-01  8.330028345076478e-01  4.184612218394301e-01  5.698468712670347e-01  7.072232668145350e-01
 4.613236169145089e-01  2.566725261674712e-01  8.492936681665090e-01  9.680914347502410e-01 -1.774321143567951e-01 -1.769655863666640e-01
-8.582757057496133e-02 -2.236815571859026e-01  9.708759905899876e-01 -5.746955773306435e-01  5.074183872319024e-01  6.420682001902707e-01
-7.769569314863942e-01 -3.386780644786094e-01 -5.306930329825985e-01  7.769996566011292e-01  6.231913436947073e-01  8.890490867051484e-02
-7.143408588720986e-03 -7.712260680303290e-02  9.969960256859800e-01  6.775493554052692e-01 -6.288543161423308e-01 -3.814041426873412e-01
-8.186535689118303e-01  5.688897994155361e-01  7.855399562641086e-02 -1.060562229804284e-01  2.022738970003599e-01 -9.735693853852500e-01
-3.710361911035756e-02 -3.217945678740625e-02  9.987931737901401e-01 -9.645100619614350e-01 -2.186286328017419e-01  1.480603299144976e-01
 9.538469213306709e-01 -5.351690531035199e-02  2.954860259200148e-01 -3.024569907259534e-01 -6.081831884878370e-01  7.339161927643841e-01
 3.325709859753064e-01  1.207128897202029e-01  9.353207671931650e-01 -5.444051079751708e-01  8.351443036226934e-01 -7.846700285539808e-02
 6.993696327496380e-01  3.040944913602854e-01 -6.468451569826936e-01  1.472344622178491e-01 -1.858275438576937e-01  9.714886191197701e-01
-1.282362521834613e-01  1.503083341076947e-01 -9.802871356514423e-01  5.110703438470440e-01 -8.527599607055374e-01  1.077383546261707e-01
 7.525168116941986e-01 -6.302828347591013e-01 -1.909502456809873e-01 -5.364077427237852e-01  1.857946608731286e-01 -8.232539568911968e-01
-1.898349835547610e-02 -9.453479157424146e-01  3.255102840029178e-01 -1.926934042968071e-01  6.471687276014673e-01 -7.375919535591513e-01
 4.242107137474636e-01 -8.864582403041547e-01 -1.850325877750436e-01 -3.277691086516035e-01  1.779697862747870e-01  9.278438266147164e-01
-9.277146652697617e-01  3.635549645249826e-01 -8.469526322441422e-02  4.973895646036176e-02 -1.664919488729632e-01 -9.847875238703609e-01
 9.382870265172890e-01 -2.046815315741252e-01 -2.787883184457599e-01  4.167839203465195e-01 -2.103422130749247e-01 -8.843343921500109e-01
-1.209356042238501e-02 -9.667615749627837e-01  2.553934278163560e-01  3.770479671326825e-01 -7.974724531365630e-01  4.710334563164956e-01
 2.371126781214943e-01 -9.704587468343737e-01 -4.458024861650561e-02  2.032242533806431e-01  1.404095299097991e-01 -9.690124182632488e-01
-8.064115319670538e-01 -4.636718485415279e-02  5.895341595524809e-01  5.103353557622623e-02  3.053010536934692e-01 -9.508873986231217e-01
 8.051142287005444e-01 -5.824489268821185e-01 -1.120014567664016e-01 -1.058966081189297e-01  1.800550980013459e-01 -9.779397067675653e-01
 7.706692049071292e-01 -5.743745142051866e-01 -2.759762562963876e-01 -3.067902148727406e-01 -1.759264299802447e-01 -9.353767451100886e-01
-2.385491092642300e-01  6.742951081730970e-01 -6.988708246615205e-01 -1.527401409508332e-01 -9.314201807809133e-01 -3.303436032018334e-01
 2.588124963515698e-01 -5.210372833063500e-01  8.133487819730273e-01  3.435776530851998e-01 -1.888912734931534e-03  9.391223713175754e-01
-7.617613128546330e-02 -4.407456349785754e-02  9.961197869106171e-01 -2.153130666833002e-01  7.468269617014854e-01  6.291977213810939e-01
-1.878599475953424e-01  4.349667688772831e-01  8.806319038406066e-01 -3.632249264585420e-01  8.538675113696750e-01  3.727974326984356e-01
 6.730742532673689e-02 -7.768502047421318e-01  6.260778465079193e-01 -2.903990049453045e-01 -1.524300672539226e-01  9.446869812396811e-01
 1.742817073508086e-01  7.544830659901050e-01  6.327568171241287e-01 -1.440491390266565e-01  8.433094136761742e-01  5.177635351691218e-01
 1.585987968508934e-01 -3.157411930744494e-01  9.354966171148735e-01 -6.268309551305934e-02 -3.974440240805028e-01 -9.154829748605909e-01
-7.173095240618115e-01  5.846023362768226e-01  3.790872658239765e-01  3.175364069863603e-01  1.455962492095213e-01 -9.370017942641901e-01
 9.041576667506162e-01 -1.387749356389480e-01  4.040302351241643e-01  2.665344490205989e-03  9.999701443121608e-01  7.253028544326042e-03
-5.006071298291445e-01  8.597937511411591e-01  1.007333463300048e-01 -9.659651572807207e-01  1.012463622947374e-01  2.380346383233233e-01
-1.551045762668662e-01 -4.639852916607169e-01 -8.721583683847765e-01  8.598433129487010e-02  5.030680914264868e-02 -9.950255874728343e-01
 3.927461994044408e-01 -1.550086547191257e-01 -9.064892386650456e-01  9.359107454781597e-01  3.058306149997691e-01  1.747532873149412e-01
 7.224482575734089e-01  2.990977218247284e-01  6.233851681973214e-01  4.928583597440299e-01 -4.035968870778941e-01 -7.708438168471341e-01
 2.274752910831386e-01 -2.149994402584719e-01  9.497527218361551e-01  4.759031042977712e-01  2.441103059862677e-01  8.449416511399089e-01
-1.510147679817031e-01 -8.693892307637607e-01  4.704858183658981e-01  1.420701024538438e-01 -4.145815829146733e-02  9.889880217170650e-01
-1.268244365814558e-01 -9.202157363371479e-03  9.918824943437887e-01 -3.017442394714104e-01  1.383035907021561e-01 -9.433040499991032e-01
 4.386503179387624e-01 -4.060732538299332e-01 -8.016797434737847e-01  8.441336420557108e-02  9.681633767922170e-01 -2.356566565615941e-01
-7.685034871869081e-01  5.440292841114996e-01 -3.368004278659560e-01  7.222361340148451e-01  6.560574676904012e-01  2.190058579375193e-01
 4.151478761127211e-01  8.841847726385236e-01 -2.141717273434082e-01 -4.037897435094523e-01  4.447616756558433e-02  9.137700550769043e-01
 4.577722876049143e-01  8.853531034350609e-01  8.120600309626121e-02  4.701024740465488e-01 -4.158749748857000e-01  7.784932043114650e-01
-4.286052157271349e-01  8.895438159832655e-01  1.581435060235688e-01  5.566211008793120e-01 -5.987689832668861e-01  5.758894466244733e-01
 3.046564098751724e-01 -8.731758185675757e-02  9.484514282875320e-01  5.796557950079579e-02 -4.030190346993002e-04  9.983185008647263e-01
-6.881449096726906e-01  5.779255889276546e-01  4.387010336826072e-01 -1.112238107617993e-04  9.992377959702151e-01 -3.903606965167917e-02
-2.254776568040467e-01  1.669969882131358e-01 -9.598290640577094e-01 -6.551280380381524e-01  1.075110522609122e-01  7.478292769195604e-01
 4.762947837694530e-01  8.608591061965614e-01 -1.790666865513163e-01 -2.452554532000303e-01 -9.224103932834327e-01 -2.983434749384522e-01
-4.087115522463797e-01 -9.189199190563350e-02  9.080257313997053e-01  3.294779380786667e-01 -8.516492187402120e-01 -4.076001674909087e-01
 8.848281584150784e-02 -8.056874659150139e-02  9.928139142726758e-01  6.188307177876030e-01  4.169401298794241e-01  6.657397921249780e-01
-2.977162863898207e-01  4.387939291790140e-01 -8.478354206648225e-01 -1.581888755660104e-02  2.500229013194148e-02 -9.995622283202932e-01
 2.060380365979406e-03  2.375717627660961e-01  9.713678048859542e-01  4.456817030190673e-01 -8.366150329211961e-01  3.185013442425162e-01
 5.613124495546967e-01 -1.127885646287074e-02 -8.275271121672063e-01  9.923811002322842e-02  9.783567538597896e-01 -1.815760438382572e-01
-9.477412203605626e-01 -2.353544108458910e-01 -2.153947086742269e-01  3.195472880339036e-01  6.474847376470189e-01 -6.918475592385570e-01
 5.731382581197555e-01  2.863851297202633e-01 -7.677864902136273e-01  8.198682229823716e-02 -3.177756784841579e-02 -9.961266722415762e-01
-1.815354270125082e-01 -1.990336790428780e-01 -9.630319222881675e-01 -2.876379165262723e-02  5.265990466388625e-01 -8.496270289773068e-01
-1.081408314712626e-03 -9.127704279270134e-01 -4.084715124191574e-01  7.799388772851220e-01 -5.000826967242318e-01 -3.763145547759791e-01
-5.390414765158233e-01 -5.099637788848019e-01 -6.703515725506833e-01 -2.974433515342974e-01  4.459423985794290e-01  8.441935973325492e-01
 2.598679625684943e-01 -1.428649988905870e-03 -9.656431022845391e-01  7.928251136117390e-02 -2.138016175096765e-01  9.736545340840925e-01
 1.317631024376242e-01 -2.761179464170554e-01  9.520490347153555e-01  4.289899067664026e-01  7.709198447247950e-02 -9.000136031320016e-01
 1.631774736198852e-01  9.316986653741433e-02  9.821876032980827e-01  4.803116235126798e-01 -7.201954840865757e-01 -5.006188260742065e-01
 4.444809612112985e-03  3.598426429764656e-02 -9.993424720237148e-01 -2.150807836742542e-01 -1.233966949562259e-01  9.687690706086507e-01
 5.350457615748136e-01  8.317021066868338e-01  1.483160097680297e-01 -1.007076382505479e-01 -5.992508816424259e-01 -7.942017076591891e-01
 5.422087450867490e-01 -5.167044766327525e-01  6.625904923700053e-01 -7.739525889971952e-01  5.694076386144170e-01  2.770782038921362e-01
-3.585607209846550e-02  7.762772448377490e-02 -9.963374320405416e-01 -8.196488230202877e-01 -4.219841084306172e-01 -3.874341481509782e-01
 5.977273370813357e-01 -7.783870449375684e-01 -1.919261284427294e-01 -1.620837353460328e-01  3.299026429670076e-01  9.299962950999645e-01
 9.168736984033798e-02  9.920590765657895e-01 -8.609422056789970e-02 -5.598631948884237e-01 -6.780563570842637e-01  4.762276552521329e-01
-6.419933819675828e-01  1.289539850510877e-01  7.557879115527510e-01  3.426273668116783e-01 -1.659194310534149e-01  9.247038606551866e-01
-4.763118693312277e-01 -8.615308316350638e-01 -1.757601470083214e-01  3.145388301497953e-01 -7.169569194017134e-01 -6.221238623055728e-01
-6.855518765051234e-01  1.453273484291807e-01  7.133712823059585e-01 -2.786566145464047e-01 -6.901021536768334e-01  6.679142973916135e-01
-4.866273758376544e-01  1.044947024542884e-01 -8.673376817850980e-01  2.405705205956729e-01 -7.417080760595196e-02  9.677936329194400e-01
 7.315752119563605e-01  8.575744686173700e-02  6.763455992011499e-01  8.927306180302907e-01  3.453962933004801e-01 -2.893673170998136e-01
 9.018856062709788e-01 -3.030675591912775e-02 -4.309104938927426e-01 -9.717218385311806e-02  8.982227032372524e-01 -4.286648365266024e-01
-5.426562948628822e-01 -3.932862630379473e-01 -7.421927384118866e-01  5.920651104141944e-01  4.587813201992473e-01 -6.625546054978891e-01
 7.525159872023749e-01 -6.585739797143418e-01  4.741359424704122e-05  3.998655668269724e-02  3.704875111595127e-03  9.991933492498181e-01
-3.235556630084016e-01 -2.326394907233820e-01 -9.171644347068627e-01 -9.604861943558501e-01  1.106064313267194e-01 -2.554065147974572e-01
 7.885792310070874e-01 -2.077865822448494e-01 -5.787637969528460e-01 -6.320137964216852e-01  6.161000814253021e-01  4.700843018016924e-01
 5.899277821403559e-01 -3.771184606968554e-01 -7.139796064738790e-01  7.507048491726688e-01 -4.519533527733505e-01  4.818510105266647e-01
-9.658787476023585e-02 -1.461069255194583e-03  9.953233885154776e-01  3.110301372175264e-01 -4.523018516818007e-01 -8.358727706461438e-01
-6.358317556677875e-01  5.550463615355028e-01 -5.363222119497002e-01  3.753080485147229e-01  4.441542957204223e-01  8.135544421322805e-01
 4.191129481176101e-01 -3.889905668555877e-01  8.203844681718042e-01  5.814923210694840e-02 -1.914669707348347e-01  9.797750078068935e-01
 1.847865341747582e-01 -1.863532963206093e-01 -9.649489031747350e-01  3.613546228053491e-01  2.672732845532534e-02 -9.320453242685385e-01
-5.296186629027663e-02  9.788134516088796e-01  1.977859137263380e-01 -1.374534811328679e-01 -6.285320062604335e-01 -7.655416759593763e-01
 6.695772910443434e-01 -5.188468845435870e-01 -5.314735757468404e-01 -7.081481409474791e-01 -4.185202621441447e-01 -5.686536737307039e-01
 4.119750506405354e-01 -8.430167528465292e-01 -3.458313347136464e-01  8.048142361103889e-01  3.916846548485506e-01  4.459340495075735e-01
 9.458799291602796e-01 -3.235976123444231e-01  2.440788595377975e-02  1.406577013471427e-01  9.880735618417422e-01 -6.265817936319995e-02
-7.393093679650840e-01 -4.903869555401268e-01  4.614567068264950e-01  4.293293365501562e-02  3.928073075073286e-02 -9.983054579633743e-01
-1.888206717647823e-01 -5.175521058264991e-01  8.345577102087384e-01 -7.689294979895055e-01  4.931078862479935e-02 -6.374291123307809e-01
 3.766103011591857e-01 -8.574363176018436e-02 -9.223950946711291e-01  6.739002508005243e-01 -1.213075629564672e-01  7.287955317786692e-01
 8.413233379176227e-02 -8.866121341283264e-01  4.547973988790679e-01  1.255220837506444e-01 -7.849882736275525e-01 -6.066610394265738e-01
-1.662024572334576e-02  3.160927841646202e-02 -9.993621070213170e-01  9.059581247449399e-01 -1.292450132880381e-01 -4.031570447713977e-01
 1.617515267431099e-01  5.885607137869278e-01  7.921065141651691e-01  7.279068598249605e-01  2.846384550479584e-01 -6.238049000510310e-01
 3.653199663934518e-01 -2.592199496634137e-01  8.940617091961742e-01 -9.397743625536029e-01 -2.351651092449962e-01 -2.480353178092958e-01
 6.125216322627949e-01 -6.355344819333292e-01  4.700140128590384e-01  2.694771665149638e-03  7.358966525535106e-03  9.999692914371665e-01
-6.710440118317897e-01  6.119829405073237e-01  4.185412939157930e-01  6.019587260223008e-02 -2.702617607910484e-02 -9.978206465734197e-01
-9.058348190946915e-01 -3.595315479518724e-01  2.240543383713374e-01  5.159935739250119e-01  3.685180867607794e-01 -7.732690679176737e-01
-6.741406060685367e-01 -5.442367768963837e-01 -4.993403387700435e-01  8.450374397672057e-01 -3.067519293599197e-01 -4.379668700091972e-01
 1.962334582625190e-01  8.544619023564672e-01 -4.810273248784306e-01  1.971796146641337e-01  9.258272065097276e-01 -3.224347736322773e-01
 8.556793743666069e-01 -3.059107744082207e-01  4.174103573038585e-01 -1.408619447756992e-02  3.541543663500742e-01 -9.350808862982483e-01
 4.863656370696868e-01  1.928256752045497e-01 -8.522128408207114e-01 -6.867378267648810e-01 -1.321767486748754e-01 -7.147870063172574e-01
 9.295518670384112e-02  1.287608189914612e-01 -9.873094675720993e-01 -6.470197887116631e-01  7.622922702968392e-01  1.660986638132640e-02
-1.060658646932479e-01  4.748765337497081e-02 -9.932245240245592e-01 -3.613301561756958e-01  7.025821154610816e-01  6.130406913674479e-01
 5.350893147279435e-01 -4.440697302843848e-01 -7.186664733443000e-01  2.120771335027809e-01 -8.033102585572671e-01  5.565212645909412e-01
-5.606660627177358e-01 -5.127241225026182e-01 -6.502057676770578e-01 -2.688419660514472e-01 -7.166661878906355e-01 -6.435165673266672e-01
 5.792797869237657e-01  7.696386702437444e-01  2.684981298389196e-01 -7.348472474476646e-01  3.820135418005071e-01 -5.604151825206229e-01
-4.711645456918663e-01 -4.756482948925447e-01 -7.428072902501646e-01  4.508149705676366e-01 -7.321292228305321e-01  5.106394651705467e-01
-8.497734893364046e-02 -6.328476252874990e-01 -7.695990731128667e-01 -5.259950011493798e-01  8.411779390208731e-01  1.254947555496253e-01
-9.986967185787178e-02  1.394051623070839e-01 -9.851864033598600e-01 -5.068306965691505e-01 -1.207741205266716e-01 -8.535433538059087e-01
-6.370102878556132e-01 -2.574511355751907e-01  7.265925997126268e-01  8.069394041477366e-01 -9.583590025329300e-02  5.828072393650724e-01
 8.384604135198754e-01 -3.302643227455764e-01 -4.334854231476361e-01 -1.645551400283409e-01 -8.004476072592600e-01  5.763724784574457e-01
 3.793594049704428e-02  8.951986695830340e-01  4.440497791862651e-01  7.498860386816776e-01 -3.787247461149847e-01 -5.424375500188404e-01
 3.135711720224663e-01 -1.222565478422511e-01  9.416615403562748e-01 -4.225070141624407e-03 -2.033089313282353e-02 -9.997843785370524e-01
 4.635636099222848e-02  2.422667961839948e-01 -9.691015876894955e-01  4.646050495162209e-01 -8.445228335910941e-01 -2.663143471675885e-01
 8.138445315387480e-01  5.801708185289256e-01 -3.254074080214703e-02  8.198571628186866e-01  5.724918162049206e-01 -9.346280184383998e-03
-7.871001508087334e-01  1.649865086967217e-01  5.943507420243838e-01  1.398453819227536e-01 -1.951644740865808e-01  9.707492452788142e-01
 6.500682259658493e-01 -3.052292352007000e-01 -6.958781614394931e-01 -9.050408678682788e-01  3.905846725448633e-01  1.683586679124502e-01
-3.755410392458507e-01  9.205347254458661e-01 -1.076324629953735e-01 -2.703799823246230e-01 -7.421973427767026e-01 -6.132191855554900e-01
-2.463773027553770e-02  4.395997357669357e-03  9.996867796735641e-01  1.851253826782635e-01 -1.441860456003593e-01  9.720797173803997e-01
 9.255639563436969e-01  3.714281508531692e-01  7.329728147208749e-02 -1.362273523721616e-01 -7.634709126470558e-01  6.313115506685607e-01
 8.971696181336648e-02 -5.335008906000904e-02 -9.945373973663676e-01 -3.442684616039617e-01 -6.044635073379102e-02 -9.369234040346143e-01
 9.583546093948578e-01  1.050795034237266e-01 -2.655461176742235e-01 -2.980238380239086e-01 -6.288116268681959e-01 -7.181766703847123e-01
-9.847462429947655e-01 -8.855002167070146e-02  1.497789390061649e-01  5.213025376994428e-01 -1.918890933028757e-01  8.315180335143196e-01
 1.960102113721512e-01  1.023403645171199e-01 -9.752468645570452e-01  8.571140571778038e-01  1.795627139556269e-01  4.828174859562299e-01
 8.813530993392786e-01  1.648944773871436e-01  4.427488290354571e-01 -2.515151758365121e-01  9.674364078319719e-01  2.840621631085372e-02
-3.911417786125566e-01  6.005036988549691e-01  6.974262804664779e-01 -3.481518570464670e-01  6.611601138166234e-04 -9.374379165056214e-01
 6.800505955211520e-01 -2.105691097261788e-01 -7.022761832501876e-01  2.512486910780677e-01 -4.420980035416772e-01 -8.610594930061575e-01
-2.603044793089231e-01 -8.278330289361276e-01  4.969245961452773e-01  9.487311701253912e-01 -2.731477302742740e-01  1.590581160410190e-01
-5.016196438526094e-03 -1.506216429998654e-02  9.998739765489900e-01  2.111997011664140e-01  2.483899085717311e-01  9.453555624985471e-01
 7.457659740196066e-01 -3.406408338048687e-02 -6.653365691272611e-01 -3.995550925177863e-02  7.087528459618865e-02 -9.966846298171956e-01
 8.919212319072299e-01 -4.480501340290501e-01 -6.105402091295621e-02 -8.780769860500899e-04  5.355031712050055e-02 -9.985647663106787e-01
 8.588868300307664e-01  4.785466769982283e-01 -1.825006606389542e-01 -3.466698100904546e-02  1.409952028252814e-01  9.894031297747022e-01
-4.875212028067952e-01  6.867364074706075e-01 -5.391810303304256e-01  1.120197252059731e-01  7.785363973919643e-02  9.906514987341096e-01
-8.599888709667878e-01 -1.662144227483447e-01 -4.824851370598936e-01  8.414405490489465e-01  4.825602265088243e-01 -2.431325363005941e-01
 2.299069369219691e-01 -9.362545118185338e-01  2.656506906721621e-01  1.456112999548490e-01  8.970493816799215e-01  4.172526286952900e-01
 1.143026218401297e-01 -1.552437154879799e-01  9.812412034978757e-01 -9.203555663757851e-01  2.435247253677986e-02 -3.903236971059448e-01
 2.245337148215423e-01 -1.550486286676666e-01  9.620522510013239e-01 -1.124279228379164e-01  9.892411303960168e-01 -9.360527815867259e-02
 3.436108394472163e-02 -6.815704457505158e-02 -9.970827113058065e-01 -2.197028798347617e-01  6.729357794030514e-01  7.063200983913172e-01
 2.189618880945410e-01  2.279257994040945e-01  9.487389111489409e-01  9.084953360717334e-01 -4.176038550104820e-01 -1.559630136578514e-02
 2.892371974651616e-01 -7.266432654360874e-01  6.231624253747002e-01 -2.229373841654734e-02 -5.758863642747531e-01  8.172257244298058e-01
-1.406813955848147e-01 -9.878184763028208e-01 -6.650866718768485e-02  3.881658377017900e-02 -9.362531400544912e-01 -3.491752147024727e-01
-7.887723992275834e-01  4.527816353804404e-01  4.157245396641577e-01  2.907719686993625e-03 -4.947541520910722e-03 -9.999835333639853e-01
-4.291730113915271e-01 -8.605585209203127e-01  2.743165295139391e-01  1.782558802080439e-01  9.691005517028284e-01 -1.704962224230474e-01
 1.530221282209523e-01 -5.000652313059876e-01  8.523608348074304e-01  5.086612536463918e-02  5.173623274676670e-01  8.542533929740211e-01
-3.890395354851412e-02  6.922235283617847e-02  9.968423888790638e-01  7.801007043415835e-01  1.220075795569604e-01 -6.136424379200133e-01
 5.343408734398595e-01 -2.319169365549140e-01  8.128310805514957e-01 -3.512449350712863e-01  8.520301347497884e-01 -3.881644562102836e-01
-8.953242518294108e-01 -4.439910761139322e-01 -3.558663256474786e-02 -1.000591250256281e-01  2.417973947157816e-01 -9.651539729016123e-01
 7.190145362456611e-01  7.645493827470098e-02 -6.907769097768457e-01  4.696690229523380e-01 -8.822255106254662e-01 -3.300238295383488e-02
-6.912877036256431e-01  3.392464198256464e-01  6.379915183225137e-01  5.113353731829701e-02  7.545096566909055e-01  6.542939242584256e-01
-6.370328177250582e-01  5.053848231292852e-01 -5.820441303645746e-01  4.420702268838924e-01 -8.952348717187768e-01 -5.593244998647127e-02
